hour,demand_kw,pv_factor
83,120.97115845799328,0.9118047764768517
84,117.4884778425588,0.9439697662706245
85,121.16931655426261,0.9118047764768517
86,138.17522648970194,0.8175017979948198
87,131.13541439319326,0.6674874229650389
88,269.2220798888958,0.47198488313531217
89,281.73841153146054,0.24431735351181297
90,276.74413292627673,1.1560295527551954e-16
91,371.9965429386796,0.0
92,351.9481659257567,0.0
93,356.4408572931117,0.0
94,440.46110593288375,0.0
95,427.6042243928842,0.0
96,448.69372701850085,0.0
97,448.2729469598846,0.0
98,445.2016451734355,0.0
99,442.3252380932242,0.0
100,428.155834789121,0.0
101,334.10675798870216,0.0
102,335.0419276635652,0.0
103,149.35134551709984,0.2444151179323156
104,157.04324420776717,0.47217374949262403
105,163.82728302953373,0.6677545203290254
106,149.81716901273376,0.8178289241215243
107,129.27787195218949,0.9121696382613409
108,130.2735428868806,0.9443474989852482
109,126.2895872090134,0.9121696382613409
110,104.15768361461892,0.8178289241215244
111,126.8647716928168,0.6677545203290254
112,276.285795282075,0.47217374949262403
113,305.12193811260613,0.24441511793231588
114,273.25470118540926,1.1564921419150926e-16
115,363.97022633625767,0.0
116,359.9351169917914,0.0
117,346.32752177681994,0.0
118,458.8541574679062,0.0
119,454.16348008596725,0.0
120,374.4798888513653,0.0
121,354.07485602931183,0.0
122,381.82103721808187,0.0
123,348.16529273334135,0.0
124,372.02979061245196,0.0
125,304.37118597589017,0.0
126,266.1992825646022,0.0
127,123.5571077757841,0.24451715054730125
128,131.54849691206906,0.4723708613685009
129,124.31097268162299,0.6680332786171952
130,85.67418325202031,0.8181703319053183
131,105.10490012248624,0.9125504291644965
132,91.53449986010065,0.944741722737002
133,109.96525359243608,0.9125504291644965
134,93.24905361400828,0.8181703319053184
135,122.88135728502438,0.6680332786171952
136,216.54560674572863,0.4723708613685009
137,222.07990805929535,0.24451715054730153
138,235.7068528621995,1.1569749267708258e-16
139,280.6957040730986,0.0
140,298.1955950855556,0.0
141,311.15178892169524,0.0
142,345.69770667211395,0.0
143,367.20311178923635,0.0
144,368.0724713536327,0.0
145,374.33575228397933,0.0
146,350.11046929211466,0.0
147,349.10839846564033,0.0
148,371.2171766100544,0.0
149,281.62391346748524,0.0
150,281.0660115928375,0.0
151,134.49804916491073,0.24462342112230376
152,122.18037399200512,0.47257616035443994
153,133.12771501687905,0.6683236152274517
154,107.78940620034179,0.818525920179707
155,95.7003195044412,0.9129470363497554
156,126.6618306544947,0.94515232070888
157,109.95853157169907,0.9129470363497554
158,89.97689455432582,0.8185259201797072
159,112.15117982436357,0.6683236152274517
160,214.2276490855803,0.47257616035443994
161,235.3688443732176,0.24462342112230404
162,239.82697607639702,1.1574777642628225e-16
163,285.59066565525944,0.0
164,306.99936702641185,0.0
165,300.3922245987179,0.0
166,374.8185997425855,0.0
167,387.715393614499,0.0
168,442.07261041390063,0.0
169,435.9724338336452,0.0
170,434.34309465042884,0.0
171,435.22754438634985,0.0
172,444.09204729296584,0.0
173,343.15459916898834,0.0
174,342.3810650631488,0.0
175,168.86093749055195,0.24473389816705826
176,159.09076120465457,0.4727895856159209
177,176.37714742800748,0.668625444126791
178,123.97190880284026,0.8188955835762106
179,159.78982080077117,0.9133593422938493
180,134.6557989748758,0.9455791712318419
181,116.86190012470034,0.9133593422938493
182,114.29708082496239,0.8188955835762107
183,132.93745978461396,0.668625444126791
184,272.80532664643056,0.4727895856159209
185,284.05488599944584,0.24473389816705854
186,281.1657315652233,1.158000505389482e-16
187,359.37812698625544,0.0
188,350.09054932131704,0.0
189,342.07390724190753,0.0
190,439.65908838113086,0.0
191,455.29405333781676,0.0
192,447.5305427232945,0.0
193,430.0125524491882,0.0
194,447.0395889039462,0.0
195,449.5852263504781,0.0
196,434.3551285593184,0.0
197,340.862924352285,0.0
198,339.7167277022907,0.0
199,145.19914849522254,0.2448485489448321
200,163.2082403933694,0.4730110739104326
201,165.64420638560884,0.6689386758767965
202,140.12844857345533,0.8192792125555868
203,139.77745827977085,0.9137872248216284
204,110.59980123986692,0.9460221478208654
205,115.87793317637053,0.9137872248216284
206,133.31225686185593,0.8192792125555869
207,133.2972650662985,0.6689386758767965
208,281.63287848893526,0.4730110739104326
209,321.6850841411193,0.24484854894483235
210,282.3029923815807,1.158542995251327e-16
211,373.8336497056645,0.0
212,371.65488318541577,0.0
213,368.0235570391669,0.0
214,441.17818685804787,0.0
215,454.0690484396512,0.0
216,435.6242686002743,0.0
217,442.0563478938451,0.0
218,439.0738086007759,0.0
219,445.88066084736107,0.0
220,472.6740739748073,0.0
221,316.56285286964203,0.0
222,347.20515746523716,0.0
223,139.53961353669746,0.24496733948212546
224,153.22902160150008,0.4732405596062135
225,171.9596111545817,0.6692632176601403
226,127.88512342192418,0.8196766934402895
227,114.18082585762694,0.9142305571422658
228,118.530118681659,0.9464811192124271
229,135.26893617999474,0.9142305571422658
230,118.34936361217298,0.8196766934402896
231,129.7112662677623,0.6692632176601403
232,275.96001566319944,0.4732405596062135
233,267.59394941308386,0.24496733948212573
234,301.1404826562576,1.1591050730969032e-16
235,367.76269064735556,0.0
236,335.8539513396481,0.0
237,362.3931141567725,0.0
238,436.9567335975045,0.0
239,455.12737119227984,0.0
240,435.31729782906035,0.0
241,443.45070939264997,0.0
242,450.8873940380182,0.0
243,455.2166090202942,0.0
244,430.42398980558346,0.0
245,334.90221121962503,0.0
246,333.2168823157849,0.0
247,151.02703016992,0.24509023457873846
248,180.0524318441777,0.47347797470169906
249,163.726761492336,0.6695989733080882
250,111.9629773166231,0.8200879084481544
251,138.10792813330096,0.9146892078868266
252,152.55945913279524,0.9469559494033982
253,139.4831678952574,0.9146892078868266
254,108.86114517719548,0.8200879084481545
255,121.28277589424862,0.6695989733080882
256,290.572367455634,0.47347797470169906
257,266.8774000779691,0.24509023457873874
258,280.69526680314925,1.1596865723704146e-16
259,369.3940988189757,0.0
260,348.9753245188866,0.0
261,359.384185905082,0.0
262,405.9323386094239,0.0
263,432.53489499424126,0.0
264,441.7187474511557,0.0
265,429.7761670842954,0.0
266,464.33850091505326,0.0
267,427.587868732346,0.0
268,439.4690314275098,0.0
269,340.4256985600987,0.0
270,356.152091101459,0.0
271,141.60878463865873,0.24521719781820167
272,172.79709547867154,0.4737232488456727
273,158.96192718504705,0.6699458433289951
274,115.2932005496742,0.8205127357272997
275,132.61654605340885,0.9151630411471967
276,129.46002070913124,0.9474464976913455
277,119.86870183634407,0.9151630411471967
278,127.90892938212983,0.8205127357272998
279,122.44754119990849,0.6699458433289951
280,276.6833675945558,0.4737232488456727
281,283.2667275457934,0.24521719781820192
282,294.35336124528504,1.1602873207610763e-16
283,345.18157637378505,0.0
284,385.63176285558245,0.0
285,336.6103087654372,0.0
286,442.9281441274466,0.0
287,451.8093717456885,0.0
288,367.99658742525673,0.0
289,357.1522907745892,0.0
290,362.127218008149,0.0
291,358.7086737965303,0.0
292,357.5523079291058,0.0
293,288.00450898325136,0.0
294,282.0934696505796,0.0
295,121.90818664702797,0.24534819157856708
296,141.01830029535483,0.473976309358112
297,133.91069604067513,0.6703037249377879
298,113.93282685819217,0.820951049392234
299,111.734027535208,0.9156519165163549
300,94.23054130105979,0.9479526187162242
301,97.45630894976102,0.9156519165163549
302,113.1460046936038,0.8209510493922341
303,111.50292461732623,0.6703037249377879
304,225.469223975367,0.473976309358112
305,227.12797170264213,0.24534819157856733
306,241.05202185239784,1.1609071402541752e-16
307,288.07350739165656,0.0
308,301.737532631727,0.0
309,292.7460522284798,0.0
310,362.0125105737097,0.0
311,377.8100072362826,0.0
312,374.45372968241895,0.0
313,374.31084912657025,0.0
314,380.21447918041457,0.0
315,364.8007795941557,0.0
316,372.73216915010215,0.0
317,274.0282149167358,0.0
318,281.64141222571857,0.0
319,128.63425959564586,0.2454831770435565
320,131.35992782797067,0.47423708125172587
321,137.33786055330103,0.6706725120864223
322,94.3381327996448,0.8214027195611591
323,129.265428306672,0.9161556891299788
324,92.08457242045004,0.9484741625034518
325,89.58651764499368,0.9161556891299788
326,118.05411148044728,0.8214027195611592
327,113.6567333260017,0.6706725120864223
328,233.16246330125986,0.47423708125172587
329,233.21317160780538,0.24548317704355674
330,225.52606422247104,1.161545847183819e-16
331,284.34382703776834,0.0
332,296.0205341939231,0.0
333,286.984938957453,0.0
334,376.25017029557563,0.0
335,362.78404491653697,0.0
336,434.5657549459403,0.0
337,440.6150912076145,0.0
338,449.42689875875794,0.0
339,437.7070266738027,0.0
340,434.60507656065323,0.0
341,341.56936753405563,0.0
342,341.5847198494574,0.0
343,152.65658236249303,0.24562211421406338
344,153.08744079952672,0.47450548725417413
345,161.52449971523822,0.671052095495307
346,109.61490827558937,0.8218676123944559
347,110.10235508103861,0.9166742097093703
348,118.37058971852804,0.9490109745083484
349,124.4305545530151,0.9166742097093703
350,130.72281116073333,0.821867612394456
351,144.6961949769519,0.671052095495307
352,285.4410762877983,0.47450548725417413
353,273.22989844981294,0.24562211421406363
354,274.9209663145418,1.1622032522873592e-16
355,347.7800886827585,0.0
356,359.58828342650355,0.0
357,356.34653739137053,0.0
358,448.3443440315075,0.0
359,434.54494998482255,0.0
360,450.59672307374706,0.0
361,462.75743185888393,0.0
362,443.0594431213707,0.0
363,449.1851055680403,0.0
364,452.6462928033863,0.0
365,333.74883235859124,0.0
366,341.25258780294627,0.0
367,158.852739131829,0.2457649619200056
368,159.87374350503345,0.4747814478309656
369,149.42551291618187,0.6714423626856858
370,127.2554263490653,0.8223455901343448
371,132.9372837529034,0.9172073246056913
372,144.37502755149848,0.9495628956619313
373,138.47255417098046,0.9172073246056913
374,152.79949374809667,0.8223455901343449
375,117.7531335033014,0.6714423626856858
376,285.5506735328904,0.4747814478309656
377,277.2829299611025,0.24576496192000585
378,301.36046109085436,1.1628791607614762e-16
379,350.02411597328586,0.0
380,349.64703329137836,0.0
381,352.5309836522194,0.0
382,418.87781621113527,0.0
383,438.05550464268384,0.0
384,435.1405968132002,0.0
385,446.05491418955904,0.0
386,448.3512604611705,0.0
387,466.76423882243523,0.0
388,455.6552748100772,0.0
389,331.5534904191708,0.0
390,327.69535823093935,0.0
391,164.5638117551654,0.24591167783252502
392,142.81798321283964,0.47506488120902574
393,180.63828688733958,0.6718431980129677
394,141.08190680632532,0.8228365111457059
395,121.29851753241341,0.9177548758454926
396,106.37101100857934,0.9501297624180516
397,143.17509384765484,0.9177548758454926
398,125.55414721463846,0.8228365111457059
399,141.78242110135142,0.6718431980129677
400,255.87888970275233,0.47506488120902574
401,267.81952133283943,0.24591167783252527
402,275.0749460049029,1.163573372319902e-16
403,360.1948723052416,0.0
404,354.2303195223137,0.0
405,367.1053043682346,0.0
406,431.4387435992534,0.0
407,442.54163493158904,0.0
408,445.5721743270897,0.0
409,450.30189275525197,0.0
410,452.66800528361364,0.0
411,430.6329216444925,0.0
412,425.7192566977195,0.0
413,353.71583747919885,0.0
414,342.3714837601718,0.0
415,149.6355282565167,0.2460622184765303
416,177.2311904014656,0.47535570340092753
417,160.00546230670963,0.6722544827009942
418,141.0454595649222,0.8233402299580483
419,127.70411513307758,0.9183167011775245
420,151.62286845474011,0.9507114068018552
421,147.9579834654747,0.9183167011775245
422,123.90632357440738,0.8233402299580483
423,138.55274476760854,0.6722544827009942
424,282.68128033336035,0.47535570340092753
425,291.36034762872674,0.24606221847653056
426,263.3576874113773,1.164285681252769e-16
427,367.765315362424,0.0
428,372.2337916846378,0.0
429,338.4278240053654,0.0
430,429.9295245945577,0.0
431,419.6578406134257,0.0
432,440.76703289507134,0.0
433,452.61042197795757,0.0
434,462.02819953355834,0.0
435,444.8890522734433,0.0
436,463.54330145526154,0.0
437,321.72443195544497,0.0
438,317.8450601817618,0.0
439,157.90482579481417,0.24621653924357975
440,163.18018356884528,0.47565382822977914
441,158.17906120444448,0.6726760948772363
442,102.04781334478034,0.823856597308617
443,125.78767807110539,0.9188926341208161
444,111.20348453920062,0.9513076564595584
445,134.89318913121932,0.9188926341208161
446,131.25629749842105,0.8238565973086172
447,115.5785611093306,0.6726760948772363
448,268.69068717335387,0.47565382822977914
449,262.1465279187268,0.24621653924358
450,274.10494101411615,1.165015876487568e-16
451,370.89021039091494,0.0
452,347.59978998887357,0.0
453,365.4770607311142,0.0
454,437.63682348793674,0.0
455,434.4854409212579,0.0
456,362.6841906101093,0.0
457,351.5456470605315,0.0
458,357.3247632653978,0.0
459,349.5940202184978,0.0
460,387.54525652456067,0.0
461,277.73253780809046,0.0
462,268.91266908851867,0.0
463,132.55652854651208,0.24637459440509954
464,128.64083302141145,0.4759591673547596
465,127.33713442330274,0.6731079096089069
466,111.36101609468224,0.8243854601866218
467,113.0811082147288,0.9194825040140064
468,97.6250019228348,0.9519183347095194
469,97.08119680642497,0.9194825040140064
470,100.69039532834141,0.824385460186622
471,76.36796171733411,0.6731079096089069
472,207.13157459096652,0.4759591673547596
473,241.71635854668344,0.2463745944050998
474,245.05347989936453,1.1657637416516916e-16
475,291.65277865878005,0.0
476,301.55989469012576,0.0
477,298.376212987979,0.0
478,400.91512463102686,0.0
479,377.40345386677893,0.0
480,362.31636995131623,0.0
481,352.38489576188033,0.0
482,344.5740252059946,0.0
483,366.2929446794921,0.0
484,354.7751721056738,0.0
485,260.1530553317501,0.0
486,269.4612252360119,0.0
487,116.96834575987207,0.24653633712593423
488,150.19262142411557,0.47627163029729663
489,140.52659888663823,0.6735497989399817
490,103.86186574679643,0.8249266618785784
491,121.71686710927614,0.9200861360659159
492,104.88595713436726,0.9525432605945934
493,93.62212702665667,0.9200861360659159
494,122.23502636983173,0.8249266618785785
495,110.42445796681174,0.6735497989399817
496,212.79437727370686,0.47627163029729663
497,222.95726698862103,0.2465363371259345
498,214.73391208500723,1.166529055136552e-16
499,277.9527593157829,0.0
500,305.6604866577346,0.0
501,317.4593557729965,0.0
502,347.06857016325574,0.0
503,370.6070118893723,0.0
504,435.7635614932294,0.0
505,437.725767717515,0.0
506,436.46254523182495,0.0
507,433.20338308653356,0.0
508,444.1535318580293,0.0
509,327.98766322988,0.0
510,341.20454653617054,0.0
511,157.81545423042868,0.24670171947822492
512,155.55093498142142,0.47659112446787666
513,147.52754759931915,0.6740016319291151
514,119.81339326823466,0.8254800420147451
515,135.79934394496374,0.92070335140734
516,132.74565548654724,0.9531822489357534
517,115.00398629747205,0.92070335140734
518,127.92663690020537,0.8254800420147452
519,135.75129471551614,0.6740016319291151
520,254.55887663582865,0.47659112446787666
521,281.11206231784433,0.2467017194782252
522,266.64025490193495,1.167311590163246e-16
523,365.92869018910613,0.0
524,349.922396287478,0.0
525,337.422920958014,0.0
526,424.0407630680934,0.0
527,444.1482916826279,0.0
528,446.5310335880178,0.0
529,432.5625640661071,0.0
530,451.07747307268846,0.0
531,423.4761228201325,0.0
532,442.6214059835922,0.0
533,323.3073207017915,0.0
534,330.0174818053151,0.0
535,158.93105675842554,0.24687069245561144
536,148.03731231922114,0.47691755519348183
537,153.74760617187064,0.6744632746884412
538,138.76533187267614,0.8260454366166449
539,119.76711572782507,0.9213339671440527
540,136.71812350688455,0.9538351103869638
541,113.13333590621144,0.9213339671440527
542,133.04746829708625,0.826045436616645
543,143.98864160999767,0.6744632746884412
544,244.83487201636203,0.47691755519348183
545,264.93186295224376,0.2468706924556117
546,281.41947154405597,1.1681111148497575e-16
547,356.5179401601089,0.0
548,363.4082352730805,0.0
549,351.7066625520349,0.0
550,444.4534410170348,0.0
551,441.546236742655,0.0
552,457.26390137069797,0.0
553,446.30356675039485,0.0
554,447.3017485756827,0.0
555,438.30799303731067,0.0
556,437.39924194191036,0.0
557,332.5239810839019,0.0
558,342.44810504627696,0.0
559,153.25194216972122,0.24704320598775376
560,161.78105422232133,0.4772508257456431
561,183.20856552330966,0.6749345904232472
562,137.09650119283182,0.8266226781456547
563,122.7307223656374,0.9219777964110011
564,141.05757181761885,0.9545016514912863
565,121.74610027539289,0.9219777964110011
566,102.18551032951726,0.8266226781456548
567,114.54596902064266,0.6749345904232472
568,251.94367390960133,0.4772508257456431
569,270.17501515341587,0.24704320598775403
570,274.6141975121862,1.1689273922796662e-16
571,378.93909454364933,0.0
572,362.7449752815159,0.0
573,356.19264045063954,0.0
574,453.20338360498215,0.0
575,416.71689292268564,0.0
576,445.9071547616384,0.0
577,452.33016239097924,0.0
578,425.33674511497753,0.0
579,456.8048285828188,0.0
580,447.1417369542686,0.0
581,332.6011393679223,0.0
582,345.17797672800737,0.0
583,185.49109288805835,0.24721920895516922
584,160.42517365510753,0.4775908373691033
585,161.22142563000963,0.6754154394725091
586,121.08189208104153,0.8272115955526518
587,116.39609044194697,0.9226346484276784
588,136.5582526740554,0.9551816747382067
589,116.32121696461806,0.9226346484276784
590,127.45301772215717,0.8272115955526519
591,120.86233351434306,0.6754154394725091
592,280.0352408059264,0.4775908373691033
593,278.29142816041303,0.24721920895516947
594,286.7379622280645,1.169760180572353e-16
595,352.5634346943957,0.0
596,355.4451322571322,0.0
597,346.93846689126497,0.0
598,437.7482609434223,0.0
599,447.60738598087386,0.0
600,451.9860678606997,0.0
601,431.8362205708239,0.0
602,453.33747550222336,0.0
603,459.1698587666148,0.0
604,447.86342329963986,0.0
605,359.97084838761526,0.0
606,328.16382824767555,0.0
607,143.24350229631852,0.2473986492043801
608,136.83471574920418,0.4779374893110804
609,176.13189047392572,0.6759056793502761
610,134.3958748650931,0.8278120143286984
611,125.87647093791897,0.9233043285546563
612,129.90311050468227,0.9558749786221609
613,113.0376184212639,0.9233043285546563
614,155.89251074424635,0.8278120143286986
615,128.09414117254715,0.6759056793502761
616,275.49029267775495,0.4779374893110804
617,282.8867546292806,0.24739864920438037
618,279.9496659233368,1.170609232954674e-16
619,361.2264880930754,0.0
620,349.0541863363821,0.0
621,364.19750008735775,0.0
622,465.48649841865586,0.0
623,459.0472450148152,0.0
624,382.14687032057407,0.0
625,356.89404268372704,0.0
626,351.1533729577983,0.0
627,361.5191877597055,0.0
628,363.69732974836563,0.0
629,289.72354073662376,0.0
630,256.2836669583945,0.0
631,148.00768626242066,0.24758147356336796
632,127.75698764594543,0.4782906788511226
633,124.53050958952426,0.6764051647878921
634,91.57721343999263,0.8284237565567535
635,83.86418588072542,0.92398663835126
636,113.60051295065762,0.9565813577022453
637,104.60228154937549,0.92398663835126
638,88.242935146222,0.8284237565567536
639,88.18152067835125,0.6764051647878921
640,220.70259315193354,0.4782906788511226
641,244.76026784688779,0.2475814735633682
642,221.6169133270518,1.171474297834084e-16
643,275.8426047347409,0.0
644,290.93140340312686,0.0
645,290.60763733518615,0.0
646,330.6659910856024,0.0
647,362.37709240268754,0.0
648,360.1007195159698,0.0
649,371.22641025623494,0.0
650,385.05940701781805,0.0
651,376.390714233047,0.0
652,359.6452695918159,0.0
653,263.19554347869916,0.0
654,307.35417202259754,0.0
655,130.30774045048594,0.24776762785732948
656,129.76427074526745,0.4786503013315467
657,129.30761819699205,0.6769137477770422
658,106.05471252306396,0.829046640964392
659,101.94537045076238,0.9246813756343716
660,96.79375131128685,0.9573006026630935
661,97.11538809896498,0.9246813756343716
662,103.2846561512577,0.8290466409643921
663,97.15659814024451,0.6769137477770422
664,216.08085729454837,0.4786503013315467
665,225.9121694189771,0.24776762785732975
666,221.57528007762406,1.1723551188731895e-16
667,311.8013861455664,0.0
668,261.941832581858,0.0
669,306.85155250564367,0.0
670,377.82495618844547,0.0
671,337.9912510895761,0.0
672,438.216728533696,0.0
673,437.87168927071076,0.0
674,425.4388393260464,0.0
675,432.9951794115697,0.0
676,429.0020695170703,0.0
677,358.0398012545389,0.0
678,348.24069665122494,0.0
679,173.23329673373712,0.24795705692472989
680,166.63470036232604,0.4790162501884505
681,144.42601433920046,0.6774312776136104
682,120.0854652796885,0.8296804829775212
683,132.25220320978082,0.9253883345383404
684,111.71417476834245,0.9580325003769011
685,134.93568963711445,0.9253883345383404
686,123.49580369714816,0.8296804829775213
687,121.88185878445061,0.6774312776136104
688,282.35422131437446,0.4790162501884505
689,279.15386143376503,0.24795705692473016
690,269.4911077061036,1.1732514350657075e-16
691,371.9877983196674,0.0
692,345.1030807480976,0.0
693,365.46706796262754,0.0
694,449.44619475828085,0.0
695,438.61442239089234,0.0
696,446.0381904013678,0.0
697,427.11123121783874,0.0
698,453.21291836494515,0.0
699,439.9057684971465,0.0
700,435.8519178882339,0.0
701,349.44494433629967,0.0
702,328.40470933974393,0.0
703,141.00010520594526,0.2481497046336483
704,139.22209068002113,0.47938841698328993
705,165.17376017845567,0.6779576009423374
706,110.95616037989099,0.8303250947750731
707,147.37884279365875,0.9261073055759856
708,101.33815971524172,0.95877683396658
709,146.67878902932685,0.9261073055759856
710,128.8535222162778,0.8303250947750732
711,125.16075526740168,0.6779576009423374
712,267.1571482796264,0.47938841698328993
713,278.4858106935587,0.24814970463364858
714,273.24456089223565,1.1741629808138055e-16
715,371.15000831209636,0.0
716,359.2811175118425,0.0
717,359.7140068654406,0.0
718,437.7612475878961,0.0
719,441.44124664980956,0.0
720,445.6072738382393,0.0
721,421.39163189965507,0.0
722,425.735427546266,0.0
723,450.8328217398072,0.0
724,443.9640378690699,0.0
725,334.4883162392228,0.0
726,336.9173234722396,0.0
727,161.99728496845955,0.24834551389841084
728,151.34918834040715,0.47976669143501155
729,148.48664779929175,0.6784925618022613
730,128.6111866644678,0.8309802853446602
731,114.52057027191522,0.9268380757006721
732,131.16007667186926,0.9595333828700232
733,105.83004035244153,0.9268380757006721
734,138.61091125120333,0.8309802853446603
735,131.93221339225212,0.6784925618022613
736,276.63795128557365,0.47976669143501155
737,285.3578862811533,0.2483455138984111
738,293.55128780735805,1.1750894860068056e-16
739,369.91206432288845,0.0
740,335.64913276669114,0.0
741,342.3846999418424,0.0
742,434.41582967918646,0.0
743,442.2267452140646,0.0
744,447.9081258460322,0.0
745,432.9872918425611,0.0
746,443.93741877412765,0.0
747,432.6316224121628,0.0
748,434.3580039644993,0.0
749,319.65051834289005,0.0
750,325.4516525517378,0.0
751,141.52843387560495,0.2485444266965065
752,146.03817010727298,0.4801509614527316
753,170.39235070229503,0.6790360016729343
754,114.80613264841745,0.8316458605391767
755,157.78750409244947,0.9275804283694409
756,132.11873412497144,0.9603019229054633
757,128.41695279873926,0.9275804283694409
758,115.89862595222621,0.8316458605391768
759,134.60263786730866,0.6790360016729343
760,266.523337933015,0.4801509614527316
761,274.89510962361265,0.24854442669650678
762,304.15200630709387,1.176030676101224e-16
763,356.41088592743967,0.0
764,371.3548846395636,0.0
765,349.1254876226248,0.0
766,441.27635571443915,0.0
767,462.9458252280288,0.0
768,433.9487488382998,0.0
769,463.2217362277162,0.0
770,449.96537675721873,0.0
771,434.7227522210218,0.0
772,449.0612464004193,0.0
773,348.0305418006659,0.0
774,343.8216079517515,0.0
775,138.8260010512263,0.24874638408578026
776,148.94305158001336,0.4805411131689505
777,154.69847406329373,0.6795877595213942
778,125.24175700272887,0.832321623134328
779,133.58302332253757,0.9283341436071745
780,128.26737016312848,0.9610822263379011
781,110.11082584740821,0.9283341436071745
782,130.69733236400097,0.8323216231343281
783,133.4619870953353,0.6795877595213942
784,280.0098947043529,0.4805411131689505
785,286.2617780358359,0.24874638408578054
786,283.2994751837673,1.1769862722021226e-16
787,362.89254238120793,0.0
788,356.5403928929629,0.0
789,337.4508502282748,0.0
790,446.62777216134407,0.0
791,443.96460577771035,0.0
792,365.0774899742437,0.0
793,346.4975610180555,0.0
794,348.8458654430001,0.0
795,374.45637816789406,0.0
796,361.34388208161937,0.0
797,283.84927993258515,0.0
798,276.0110920776792,0.0
799,129.57798221962724,0.24895132622189914
800,140.48031421739026,0.4809370309732946
801,123.02837180706982,0.6801476718498827
802,104.53017615983443,0.8330073728870732
803,97.82942337208212,0.9290989980717818
804,98.16277210735484,0.9618740619465893
805,99.66666135491896,0.9290989980717818
806,106.04233209614719,0.8330073728870733
807,97.6317433765809,0.6801476718498827
808,239.05198165272463,0.4809370309732946
809,213.24762051920834,0.2489513262218994
810,221.74044841590606,1.1779559911457536e-16
811,287.6239533375807,0.0
812,310.2644606491156,0.0
813,295.25938335500973,0.0
814,374.20067840152285,0.0
815,343.99181945145557,0.0
816,364.8291996597033,0.0
817,372.30016601675345,0.0
818,362.6120043405773,0.0
819,374.41036097005644,0.0
820,355.41713506806775,0.0
821,292.4356713540534,0.0
822,303.1102795552574,0.0
823,124.79757887089274,0.24915919237608516
824,123.80561133935939,0.48133859754677394
825,146.59225532158106,0.6807155727442928
826,122.27617902570347,0.8337029065949607
827,97.04699295109569,0.9298747651203779
828,98.27907147178463,0.962677195093548
829,99.93989797060883,0.9298747651203779
830,87.18790714452359,0.8337029065949608
831,92.29748991912453,0.6807155727442928
832,211.81315623233417,0.48133859754677394
833,214.64927465210945,0.24915919237608541
834,223.4466267847176,1.1789395455834657e-16
835,295.5542977417539,0.0
836,311.34972686508456,0.0
837,280.7634724624502,0.0
838,373.4364652509912,0.0
839,359.0567303385661,0.0
840,440.16929522926114,0.0
841,448.8606936510896,0.0
842,427.2901954863428,0.0
843,445.35177669929897,0.0
844,442.760286243647,0.0
